시장,종목코드,종목명,현재가,대비부호,전일대비,매수체결수량,매수체결금액,매도체결수량,매도체결금액,순매수금액,전체거래비중
KOSDAQ,105330,케이엔더블유,6280,3,0,9,33,3,10,23,+0.00
KOSDAQ,100700,세운메디칼,2285,3,0,13,34,2,6,28,+0.00
KOSDAQ,246720,아스타,6070,3,0,1,5,3,13,-8,+0.00
KOSDAQ,163730,핑거,8260,3,0,991,10542,774,8238,2304,+0.65
KOSDAQ,246710,티앤알바이오팹,2080,3,0,53,321,47,286,35,+0.02
KOSDAQ,166480,코아스템켐온,1875,3,0,24,281,49,567,-286,+0.03
KOSDAQ,071280,로체시스템즈,6470,3,0,6,94,28,435,-341,+0.02
KOSDAQ,123040,엠에스오토텍,1580,3,0,31,84,9,26,58,+0.00
KOSDAQ,131030,옵투스제약,5580,3,0,13,74,3,19,55,+0.00
KOSDAQ,039560,다산네트웍스,2295,3,0,163,636,198,772,-136,+0.05
KOSDAQ,299030,하나기술,12310,3,0,19,419,6,126,293,+0.02
KOSDAQ,228850,레이언스,5930,3,0,0,2,0,0,2,+0.00
KOSDAQ,013310,아진산업,2530,3,0,28,71,14,36,35,+0.00
KOSDAQ,125210,아모그린텍,5930,3,0,22,149,6,43,106,+0.01
KOSDAQ,109610,에스와이,2000,3,0,218,984,278,1252,-268,+0.08
KOSDAQ,066590,스모트로닉,2525,3,0,6,17,7,21,-4,+0.00
KOSDAQ,156100,엘앤케이바이오,4355,3,0,9,62,3,17,45,+0.00
KOSDAQ,066790,씨씨에스,1493,3,0,783,1102,303,430,672,+0.05
KOSDAQ,068240,다원시스,2530,3,0,62,683,31,341,342,+0.04
KOSDAQ,475580,에이럭스,7080,3,0,10,73,21,154,-81,+0.01
KOSDAQ,323990,박셀바이오,4145,3,0,40,498,11,140,358,+0.02
KOSDAQ,040300,YTN,2020,3,0,43,132,7,22,110,+0.01
KOSDAQ,115500,케이씨에스,8020,3,0,150,1153,82,635,518,+0.06
KOSDAQ,336680,탑런토탈솔루션,2450,3,0,5,46,5,46,0,+0.00
KOSDAQ,049080,기가레인,11290,3,0,8,5,11,7,-2,+0.00
KOSDAQ,309960,LB인베스트먼트,4115,3,0,4,14,2,6,8,+0.00
KOSDAQ,352090,스톰테크,3545,3,0,9,28,1,2,26,+0.00
KOSDAQ,005860,한일사료,2410,3,0,64,249,15,58,191,+0.01
KOSDAQ,104460,디와이피엔에프,8990,3,0,100,1189,79,979,210,+0.07
KOSDAQ,348350,위드텍,9460,3,0,1,5,0,2,3,+0.00
KOSDAQ,362320,청담글로벌,4455,3,0,21,112,5,27,85,+0.00
KOSDAQ,158430,아톤,3810,3,0,436,2357,372,2026,331,+0.15
KOSDAQ,037030,파워넷,3650,3,0,2,4,4,9,-5,+0.00
KOSDAQ,023900,풍국주정,7390,3,0,1,5,0,4,1,+0.00
KOSDAQ,333430,일승,3025,3,0,455,1910,440,1852,58,+0.13
KOSDAQ,091440,한울소재과학,2775,3,0,11,54,8,40,14,+0.00
KOSDAQ,235980,메드팩토,2695,3,0,504,2726,616,3403,-677,+0.21
KOSDAQ,101170,우림피티에스,6840,3,0,44,239,4,24,215,+0.01
KOSDAQ,192410,오늘이엔엠,3665,3,0,57,120,7,15,105,+0.00
KOSDAQ,058630,엠게임,4800,3,0,244,1348,132,731,617,+0.07
KOSDAQ,025950,동신건설,10960,3,0,355,6268,351,6233,35,+0.43
KOSDAQ,226400,오스테오닉,4445,3,0,34,176,9,44,132,+0.01
KOSDAQ,047560,이스트소프트,7800,3,0,183,2920,177,2823,97,+0.20
KOSDAQ,265740,엔에프씨,5120,3,0,5,23,3,16,7,+0.00
KOSDAQ,255440,야스,7000,3,0,1,15,2,17,-2,+0.00
KOSDAQ,052900,KX하이텍,1192,3,0,18,16,13,12,4,+0.00
KOSDAQ,307930,컴퍼니케이,5850,3,0,43,220,13,64,156,+0.01
KOSDAQ,065450,빅텍,3080,3,0,266,1209,50,228,981,+0.05
KOSDAQ,040420,정상제이엘에스,5770,3,0,2,15,0,2,13,+0.00
KOSDAQ,042500,링네트,4050,3,0,23,97,3,12,85,+0.00
KOSDAQ,044340,위닉스,5050,3,0,2,9,0,1,8,+0.00
KOSDAQ,209640,와이제이링크,3165,3,0,276,3665,224,2978,687,+0.23
KOSDAQ,389030,지니너스,2275,3,0,7,10,5,7,3,+0.00
KOSDAQ,093920,서원인텍,4815,3,0,0,2,4,23,-21,+0.00
KOSDAQ,033290,로젠,1594,3,0,35,73,9,18,55,+0.00
KOSDAQ,065170,비엘팜텍,3205,3,0,206,43,75,16,27,+0.00
KOSDAQ,357230,에이치피오,2165,3,0,5,13,2,5,8,+0.00
KOSDAQ,337930,젝시믹스,3010,3,0,69,426,41,254,172,+0.02
KOSDAQ,417010,나노팀,4415,3,0,61,405,6,37,368,+0.02
KOSDAQ,066980,한성크린텍,1693,3,0,93,172,17,31,141,+0.01
KOSDAQ,298540,더네이쳐홀딩스,6140,3,0,22,233,17,178,55,+0.01
KOSDAQ,063170,서울옥션,4980,3,0,524,4015,473,3625,390,+0.26
KOSDAQ,052420,오성첨단소재,9060,3,0,433,624,97,139,485,+0.03
KOSDAQ,320000,한울반도체,13080,3,0,37,106,15,42,64,+0.01
KOSDAQ,263800,데이타솔루션,5410,3,0,52,243,16,78,165,+0.01
KOSDAQ,088130,동아엘텍,5010,3,0,12,54,3,12,42,+0.00
KOSDAQ,074430,아미노로직스,996,3,0,38,39,9,9,30,+0.00
KOSDAQ,078140,대봉엘에스,7890,3,0,40,601,23,347,254,+0.03
KOSDAQ,072020,중앙백신,9240,3,0,4,44,2,17,27,+0.00
KOSDAQ,049950,미래컴퍼니,9910,3,0,11,189,3,48,141,+0.01
KOSDAQ,217820,원익피앤이,1838,3,0,26,67,12,30,37,+0.00
KOSDAQ,019540,일지테크,6450,3,0,3,12,1,3,9,+0.00
KOSDAQ,000440,중앙에너비스,13950,3,0,26,480,8,159,321,+0.02
KOSDAQ,096240,크레버스,8470,3,0,4,60,0,5,55,+0.00
KOSDAQ,036220,오상헬스케어,6050,3,0,4,51,2,21,30,+0.00
KOSDAQ,086710,선진뷰티사이언스,7080,3,0,13,125,9,86,39,+0.01
KOSDAQ,053260,금강철강,4600,3,0,0,1,0,1,0,+0.00
KOSDAQ,054920,한컴위드,3040,3,0,63,170,38,102,68,+0.01
KOSDAQ,100130,동국S&C,1501,3,0,37,82,6,13,69,+0.00
KOSDAQ,474610,RF시스템즈,5900,3,0,78,381,81,396,-15,+0.03
KOSDAQ,004650,창해에탄올,9250,3,0,0,3,0,1,2,+0.00
KOSDAQ,302550,리메드,2750,3,0,47,179,27,103,76,+0.01
KOSDAQ,396470,워트,5270,3,0,67,484,21,155,329,+0.02
KOSDAQ,418470,KT밀리의서재,9910,3,0,15,194,13,168,26,+0.01
KOSDAQ,053280,예스24,3380,3,0,177,936,190,1014,-78,+0.07
KOSDAQ,330350,위더스제약,6400,3,0,7,44,3,18,26,+0.00
KOSDAQ,042510,라온시큐어,7600,3,0,67,126,12,23,103,+0.01
KOSDAQ,130580,나이스디앤비,5480,3,0,0,0,0,1,-1,+0.00
KOSDAQ,032300,한국파마,7720,3,0,106,1883,128,2325,-442,+0.15
KOSDAQ,263720,디앤씨미디어,6770,3,0,73,1447,21,407,1040,+0.06
KOSDAQ,049180,셀루메드,1009,3,0,193,446,76,175,271,+0.02
KOSDAQ,044990,에이치엔에스하이텍,10920,3,0,7,124,4,61,63,+0.01
KOSDAQ,002230,피에스텍,4550,3,0,0,0,0,0,0,+0.00
KOSDAQ,183490,엔지켐생명과학,990,3,0,21,27,33,43,-16,+0.00
KOSDAQ,419050,삼기에너지솔루션즈,1463,3,0,92,169,10,19,150,+0.01
KOSDAQ,306620,지아이에스,1742,3,0,147,306,37,77,229,+0.01
KOSDAQ,059120,아진엑스텍,4550,3,0,17,113,2,14,99,+0.00
KOSDAQ,029480,광무,1395,3,0,86,251,28,82,169,+0.01
KOSDAQ,182360,큐브엔터,5350,3,0,56,856,73,1104,-248,+0.07
KOSDAQ,053350,이니텍,3775,3,0,0,1,2,10,-9,+0.00
KOSDAQ,189330,씨이랩,8850,3,0,12,76,1,5,71,+0.00
KOSDAQ,322180,LS티라유텍,3860,3,0,65,364,8,43,321,+0.01
KOSDAQ,102370,케이옥션,3200,3,0,830,3456,819,3418,38,+0.24
KOSDAQ,036010,아비코전자,6220,3,0,11,51,1,5,46,+0.00
KOSDAQ,092040,아미코젠,1169,3,0,108,387,69,249,138,+0.02
KOSDAQ,452190,한빛레이저,3445,3,0,208,754,42,151,603,+0.03
KOSDAQ,099750,이지케어텍,6020,3,0,2,26,2,31,-5,+0.00
KOSDAQ,037760,쎄니트,2430,3,0,3,4,2,4,0,+0.00
KOSDAQ,054540,삼영엠텍,6300,3,0,66,305,68,315,-10,+0.02
KOSDAQ,079650,서산,4090,3,0,0,0,0,0,0,+0.00
KOSDAQ,067000,조이시티,1168,3,0,44,63,2,3,60,+0.00
KOSDAQ,214680,디알텍,977,3,0,179,473,37,96,377,+0.02
KOSDAQ,175250,아이큐어,2170,3,0,50,100,15,29,71,+0.00
KOSDAQ,011370,서한,807,3,0,2,2,4,3,-1,+0.00
KOSDAQ,330730,스톤브릿지벤처스,4465,3,0,12,45,4,14,31,+0.00
KOSDAQ,250060,모비스,2525,3,0,201,627,183,571,56,+0.04
KOSDAQ,412540,제일엠앤에스,3935,3,0,24,197,2,16,181,+0.01
KOSDAQ,198440,강동씨앤엘,1328,3,0,2,2,2,3,-1,+0.00
KOSDAQ,008830,대동기어,9000,3,0,162,1871,169,1950,-79,+0.13
KOSDAQ,214260,라파스,9060,3,0,25,398,25,399,-1,+0.03
KOSDAQ,282720,금양그린파워,6660,3,0,17,155,10,92,63,+0.01
KOSDAQ,038110,에코플라스틱,1960,3,0,43,109,8,20,89,+0.00
KOSDAQ,173130,오파스넷,6180,3,0,90,660,131,966,-306,+0.06
KOSDAQ,030960,양지사,5040,3,0,6,49,4,31,18,+0.00
KOSDAQ,053580,웹케시,6190,3,0,1,9,0,1,8,+0.00
KOSDAQ,043610,KT지니뮤직,1379,3,0,213,460,464,1010,-550,+0.05
KOSDAQ,054040,한국컴퓨터,4985,3,0,105,538,74,386,152,+0.03
KOSDAQ,317770,엑스페릭스,2185,3,0,53,148,58,163,-15,+0.01
KOSDAQ,017650,대림제지,9100,3,0,0,0,0,0,0,+0.00
KOSDAQ,009300,삼아제약,12520,3,0,8,134,11,186,-52,+0.01
KOSDAQ,054670,대한뉴팜,5540,3,0,4,30,7,49,-19,+0.00
KOSDAQ,131370,알서포트,1491,3,0,421,1272,545,1663,-391,+0.10
KOSDAQ,290740,액트로,7890,3,0,1,6,1,6,0,+0.00
KOSDAQ,066430,아이로보틱스,2025,3,0,3,1,8,4,-3,+0.00
KOSDAQ,086960,MDS테크,1862,3,0,323,313,103,100,213,+0.01
KOSDAQ,234300,에스트래픽,2905,3,0,19,78,21,85,-7,+0.01
KOSDAQ,396300,세아메카닉스,2975,3,0,29,73,6,16,57,+0.00
KOSDAQ,004590,한국가구,5240,3,0,1,5,2,7,-2,+0.00
KOSDAQ,221800,지구홀딩스,4810,3,0,320,989,348,1094,-105,+0.07
KOSDAQ,172670,에이엘티,8760,3,0,17,116,2,14,102,+0.00
KOSDAQ,036640,HRS,4780,3,0,6,30,4,20,10,+0.00
KOSDAQ,041910,폴라리스AI파마,5860,3,0,4,22,0,2,20,+0.00
KOSDAQ,019550,SBI인베스트먼트,960,3,0,70,50,38,27,23,+0.00
KOSDAQ,048530,인트론바이오,2510,3,0,6,33,6,32,1,+0.00
KOSDAQ,054620,APS,4200,3,0,5,31,9,51,-20,+0.00
KOSDAQ,012700,리드코프,2945,3,0,1,3,0,0,3,+0.00
KOSDAQ,065510,휴비츠,7090,3,0,9,67,0,3,64,+0.00
KOSDAQ,033130,디지틀조선,2075,3,0,52,89,32,55,34,+0.00
KOSDAQ,067570,엔브이에이치코리아,1826,3,0,38,88,21,48,40,+0.00
KOSDAQ,147760,피엠티,3850,3,0,38,124,20,65,59,+0.01
KOSDAQ,115440,우리넷,7130,3,0,35,240,40,281,-41,+0.02
KOSDAQ,045970,코아시아,2915,3,0,29,117,4,17,100,+0.00
KOSDAQ,052860,아이앤씨,4270,3,0,3,5,1,1,4,+0.00
KOSDAQ,024880,케이피에프,3780,3,0,12,44,14,52,-8,+0.00
KOSDAQ,094860,네오리진,1429,3,0,0,0,0,0,0,+0.00
KOSDAQ,331380,포커스에이아이,2075,3,0,74,177,14,34,143,+0.01
KOSDAQ,101330,모베이스,3270,3,0,3,9,4,11,-2,+0.00
KOSDAQ,085670,뉴프렉스,3085,3,0,94,447,22,106,341,+0.02
KOSDAQ,228670,레이,4830,3,0,63,387,7,45,342,+0.01
KOSDAQ,365330,에스와이스틸텍,1501,3,0,575,5137,958,8546,-3409,+0.47
KOSDAQ,067370,선바이오,6160,3,0,1,4,0,3,1,+0.00
KOSDAQ,265560,영화테크,7030,3,0,4,32,0,0,32,+0.00
KOSDAQ,396270,넥스트칩,2270,3,0,83,1114,42,572,542,+0.06
KOSDAQ,223250,드림씨아이에스,3030,3,0,85,268,44,140,128,+0.01
KOSDAQ,381620,제닉스로보틱스,5680,3,0,10,238,6,141,97,+0.01
KOSDAQ,451220,아이엠티,9420,3,0,22,171,3,24,147,+0.01
KOSDAQ,104040,디에스엠,2765,3,0,13,12,2,2,10,+0.00
KOSDAQ,107600,새빗켐,13120,3,0,11,201,3,47,154,+0.01
KOSDAQ,063080,컴투스홀딩스,11200,3,0,78,2515,67,2178,337,+0.16
KOSDAQ,020710,시공테크,3680,3,0,7,22,1,2,20,+0.00
KOSDAQ,208140,정다운,2255,3,0,41,113,78,218,-105,+0.01
KOSDAQ,215100,로보로보,3615,3,0,37,154,23,96,58,+0.01
KOSDAQ,124560,태웅로직스,1897,3,0,83,254,11,32,222,+0.01
KOSDAQ,122350,삼기,1915,3,0,10,13,15,21,-8,+0.00
KOSDAQ,171120,라이온켐텍,2045,3,0,32,81,19,47,34,+0.00
KOSDAQ,170030,현대공업,4780,3,0,1,5,5,23,-18,+0.00
KOSDAQ,024830,세원물산,8770,3,0,0,0,0,0,0,+0.00
KOSDAQ,040910,아이씨디,4025,3,0,7,34,2,7,27,+0.00
KOSDAQ,413390,엠오티,6310,3,0,36,268,25,184,84,+0.02
KOSDAQ,225530,HC보광산업,2010,3,0,3,10,3,9,1,+0.00
KOSDAQ,251120,바이오에프디엔씨,8370,3,0,1,7,6,77,-70,+0.00
KOSDAQ,061250,화일약품,8620,3,0,134,162,20,24,138,+0.01
KOSDAQ,017480,삼현철강,4685,3,0,0,0,0,1,-1,+0.00
KOSDAQ,066700,테라젠이텍스,1942,3,0,34,118,36,123,-5,+0.01
KOSDAQ,456070,이엔셀,6540,3,0,224,3243,152,2207,1036,+0.19
KOSDAQ,058400,KNN,544,3,0,0,0,0,0,0,+0.00
KOSDAQ,234920,자이글,5310,3,0,26,103,20,80,23,+0.01
KOSDAQ,080010,이상네트웍스,7300,3,0,0,0,0,1,-1,+0.00
KOSDAQ,091120,이엠텍,4190,3,0,41,1060,13,351,709,+0.05
KOSDAQ,451250,삐아,7000,3,0,33,300,9,81,219,+0.01
KOSDAQ,323350,다원넥스뷰,8900,3,0,0,1,0,2,-1,+0.00
KOSDAQ,111710,남화산업,3460,3,0,0,2,0,1,1,+0.00
KOSDAQ,412350,레이저쎌,4860,3,0,19,77,4,15,62,+0.00
KOSDAQ,321370,센서뷰,1373,3,0,143,247,34,59,188,+0.01
KOSDAQ,347890,엠엑스온,4165,3,0,4,20,2,9,11,+0.00
KOSDAQ,060590,씨티씨바이오,2930,3,0,19,128,17,120,8,+0.01
KOSDAQ,261780,아리바이오랩,2520,3,0,9,32,5,18,14,+0.00
KOSDAQ,067170,오텍,2570,3,0,1,2,2,7,-5,+0.00
KOSDAQ,217330,싸이토젠,3050,3,0,17,118,16,113,5,+0.01
KOSDAQ,084730,팅크웨어,6350,3,0,4,39,3,33,6,+0.00
KOSDAQ,238090,앤디포스,2310,3,0,7,26,5,18,8,+0.00
KOSDAQ,090470,제이스로보틱스,4025,3,0,21,108,9,48,60,+0.01
KOSDAQ,041930,SY동아,4625,3,0,9,53,1,7,46,+0.00
KOSDAQ,332370,아이디피,5290,3,0,1,5,1,2,3,+0.00
KOSDAQ,036630,세종텔레콤,7000,3,0,0,0,1,0,0,+0.00
KOSDAQ,091590,남화토건,5950,3,0,6,26,8,31,-5,+0.00
KOSDAQ,078890,가온그룹,3790,3,0,28,94,16,57,37,+0.01
KOSDAQ,033560,블루콤,4080,3,0,3,10,2,6,4,+0.00
KOSDAQ,294630,서남,2630,3,0,91,315,11,39,276,+0.01
KOSDAQ,040160,누리플렉스,5780,3,0,0,1,0,1,0,+0.00
KOSDAQ,149980,하이로닉,4045,3,0,27,171,16,104,67,+0.01
KOSDAQ,382840,원준,4535,3,0,40,451,11,127,324,+0.02
KOSDAQ,110790,크리스에프앤씨,2950,3,0,0,2,0,1,1,+0.00
KOSDAQ,024740,한일단조,2100,3,0,1436,4449,1419,4455,-6,+0.31
KOSDAQ,382480,지아이텍,1752,3,0,19,42,2,5,37,+0.00
KOSDAQ,153710,옵티팜,4700,3,0,0,1,0,1,0,+0.00
KOSDAQ,032540,TJ미디어,3280,3,0,1,5,0,2,3,+0.00
KOSDAQ,038460,바이오스마트,2700,3,0,31,99,6,18,81,+0.00
KOSDAQ,088390,이녹스,7270,3,0,3,25,3,27,-2,+0.00
KOSDAQ,389140,포바이포,4780,3,0,16,81,0,0,81,+0.00
KOSDAQ,011320,유니크,3525,3,0,44,173,10,39,134,+0.01
KOSDAQ,083790,CG인바이츠,884,3,0,15,38,19,49,-11,+0.00
KOSDAQ,128660,피제이메탈,2740,3,0,26,80,3,9,71,+0.00
KOSDAQ,357580,아모센스,5760,3,0,2,10,0,2,8,+0.00
KOSDAQ,038680,에스넷,3410,3,0,5,19,2,6,13,+0.00
KOSDAQ,217190,제너셈,5150,3,0,3,22,3,28,-6,+0.00
KOSDAQ,039010,현대에이치티,7850,3,0,4,26,2,11,15,+0.00
KOSDAQ,417970,모델솔루션,10580,3,0,0,3,1,9,-6,+0.00
KOSDAQ,360070,탑머티리얼,8260,3,0,16,496,3,103,393,+0.02
KOSDAQ,006140,피제이전자,4540,3,0,1,2,1,3,-1,+0.00
KOSDAQ,081150,티플랙스,2780,3,0,87,251,31,90,161,+0.01
KOSDAQ,253840,수젠텍,4015,3,0,22,126,5,31,95,+0.01
KOSDAQ,082210,옵트론텍,1921,3,0,13,24,3,6,18,+0.00
KOSDAQ,043650,국순당,3725,3,0,18,84,4,18,66,+0.00
KOSDAQ,105740,디케이락,6540,3,0,61,503,36,295,208,+0.03
KOSDAQ,066310,큐에스아이,7170,3,0,6,35,2,10,25,+0.00
KOSDAQ,109860,동일금속,7290,3,0,0,0,0,0,0,+0.00
KOSDAQ,062970,한국첨단소재,1162,3,0,42,67,58,91,-24,+0.01
KOSDAQ,032850,비트컴퓨터,3970,3,0,21,105,1,3,102,+0.00
KOSDAQ,347000,센코,1744,3,0,18,36,3,5,31,+0.00
KOSDAQ,142280,녹십자엠에스,2750,3,0,23,89,4,14,75,+0.00
KOSDAQ,048430,유라테크,5720,3,0,1,8,1,4,4,+0.00
KOSDAQ,041460,한국전자인증,3465,3,0,19,59,1,4,55,+0.00
KOSDAQ,201490,미투온,2010,3,0,18,33,5,9,24,+0.00
KOSDAQ,443670,에스피소프트,2735,3,0,1228,10010,1384,11321,-1311,+0.74
KOSDAQ,388870,파로스아이바이오,5070,3,0,13,106,7,58,48,+0.01
KOSDAQ,126880,제이엔케이글로벌,2820,3,0,11,35,2,7,28,+0.00
KOSDAQ,002800,신신제약,4305,3,0,23,127,8,44,83,+0.01
KOSDAQ,026150,특수건설,3715,3,0,31,194,6,36,158,+0.01
KOSDAQ,137950,제이씨케미칼,2920,3,0,20,83,4,16,67,+0.00
KOSDAQ,010240,흥국,5530,3,0,0,2,1,5,-3,+0.00
KOSDAQ,129920,대성하이텍,3980,3,0,28,102,4,14,88,+0.00
KOSDAQ,012790,신일제약,5390,3,0,3,17,4,23,-6,+0.00
KOSDAQ,185490,아이진,1491,3,0,5,15,1,3,12,+0.00
KOSDAQ,307870,비투엔,867,3,0,88,95,62,67,28,+0.01
KOSDAQ,443250,레뷰코퍼레이션,5930,3,0,19,227,11,136,91,+0.01
KOSDAQ,208370,셀바스헬스케어,2485,3,0,495,2332,432,2043,289,+0.15
KOSDAQ,036000,예림당,2775,3,0,146,330,67,150,180,+0.02
KOSDAQ,045660,에이텍,7730,3,0,229,3219,314,4297,-1078,+0.26
KOSDAQ,005670,푸드웰,6380,3,0,1,8,1,4,4,+0.00
KOSDAQ,070300,엑스큐어,1793,3,0,13,46,13,44,2,+0.00
KOSDAQ,432470,케이엔에스,7250,3,0,21,278,5,68,210,+0.01
KOSDAQ,348150,고바이오랩,3265,3,0,19,107,4,20,87,+0.00
KOSDAQ,204840,지엘팜텍,814,3,0,20,20,22,22,-2,+0.00
KOSDAQ,042110,에스씨디,1306,3,0,0,0,2,2,-2,+0.00
KOSDAQ,014970,삼륭물산,4245,3,0,0,0,0,0,0,+0.00
KOSDAQ,123420,위메이드플레이,6050,3,0,64,514,84,680,-166,+0.04
KOSDAQ,004780,대륙제관,3940,3,0,0,2,0,0,2,+0.00
KOSDAQ,001840,이화공영,2215,3,0,100,282,120,338,-56,+0.02
KOSDAQ,453860,에이에스텍,9690,3,0,8,158,4,76,82,+0.01
KOSDAQ,162300,신스틸,1504,3,0,53,132,9,23,109,+0.01
KOSDAQ,214270,FSN,1377,3,0,191,371,19,37,334,+0.01
KOSDAQ,294090,이오플로우,1490,3,0,0,0,2,12,-12,+0.00
KOSDAQ,060570,드림어스컴퍼니,839,3,0,158,256,275,442,-186,+0.02
KOSDAQ,277880,티에스아이,3125,3,0,8,42,3,17,25,+0.00
KOSDAQ,222110,팬젠,4565,3,0,16,98,8,51,47,+0.01
KOSDAQ,079810,APS이노베이션,2865,3,0,37,221,10,60,161,+0.01
KOSDAQ,140070,서플러스글로벌,1666,3,0,14,38,49,139,-101,+0.01
KOSDAQ,241690,유니테크노,2500,3,0,19,64,5,17,47,+0.00
KOSDAQ,061040,알에프텍,6750,3,0,19,63,6,21,42,+0.00
KOSDAQ,089230,THE E&M,1587,3,0,7,8,5,5,3,+0.00
KOSDAQ,203400,에이비온,675,3,0,7,52,6,48,4,+0.00
KOSDAQ,094850,참좋은여행,4335,3,0,368,2095,384,2199,-104,+0.15
KOSDAQ,270520,앱튼,3080,3,0,6560,10278,6746,10664,-386,+0.72
KOSDAQ,060310,3S,1140,3,0,102,207,6,12,195,+0.01
KOSDAQ,039420,케이엘넷,2630,3,0,1,3,2,6,-3,+0.00
KOSDAQ,303360,프로티아,4680,3,0,0,1,0,1,0,+0.00
KOSDAQ,010280,아이티센엔텍,4625,3,0,1,0,2,1,-1,+0.00
KOSDAQ,003310,대주산업,1700,3,0,19,25,1,2,23,+0.00
KOSDAQ,096350,대창솔루션,1631,3,0,45,16,10,4,12,+0.00
KOSDAQ,059270,해성에어로보틱스,5380,3,0,74,368,9,43,325,+0.01
KOSDAQ,347860,알체라,1415,3,0,33,66,6,13,53,+0.00
KOSDAQ,333620,엔시스,5390,3,0,6,51,7,62,-11,+0.00
KOSDAQ,089850,유비벨록스,4020,3,0,7,45,7,43,2,+0.00
KOSDAQ,179900,유티아이,2990,3,0,12,275,8,187,88,+0.02
KOSDAQ,460940,피앤에스로보틱스,4395,3,0,15,134,5,47,87,+0.01
KOSDAQ,411080,샌즈랩,3870,3,0,267,1863,227,1633,230,+0.12
KOSDAQ,377480,마음AI,8300,3,0,166,2374,225,3206,-832,+0.19
KOSDAQ,048910,대원미디어,4690,3,0,14,109,1,8,101,+0.00
KOSDAQ,072950,빛샘전자,7320,3,0,1,5,1,4,1,+0.00
KOSDAQ,049550,잉크테크,3000,3,0,5,19,2,9,10,+0.00
KOSDAQ,039980,폴라리스AI,4085,3,0,310,692,107,238,454,+0.03
KOSDAQ,076610,해성옵틱스,991,3,0,5,5,0,0,5,+0.00
KOSDAQ,216050,인크로스,4800,3,0,7,56,4,28,28,+0.00
KOSDAQ,014470,부방,975,3,0,186,304,107,170,134,+0.02
KOSDAQ,424960,스마트레이더시스템,3550,3,0,42,477,27,310,167,+0.03
KOSDAQ,417790,트루엔,5590,3,0,17,161,1,11,150,+0.01
KOSDAQ,215360,우리산업,6400,3,0,6,66,1,11,55,+0.00
KOSDAQ,446840,지슨,5300,3,0,0,0,0,0,0,+0.00
KOSDAQ,290660,다이나믹솔루션,1360,3,0,11,10,7,6,4,+0.00
KOSDAQ,016250,SGC E&C,11520,3,0,0,2,0,6,-4,+0.00
KOSDAQ,439580,블루엠텍,1714,3,0,127,1816,36,518,1298,+0.08
KOSDAQ,175140,아고스,2320,3,0,32,182,11,62,120,+0.01
KOSDAQ,036120,서울평가정보,1642,3,0,34,68,12,24,44,+0.00
KOSDAQ,291650,압타머사이언스,941,3,0,767,1641,810,1754,-113,+0.12
KOSDAQ,008370,원풍,4785,3,0,1,4,1,4,0,+0.00
KOSDAQ,228340,동양파일,2865,3,0,0,0,0,0,0,+0.00
KOSDAQ,010470,오리콤,4775,3,0,24,158,16,110,48,+0.01
KOSDAQ,049480,오픈베이스,1815,3,0,176,413,216,513,-100,+0.03
KOSDAQ,168330,내츄럴엔도텍,1794,3,0,4,5,1,2,3,+0.00
KOSDAQ,263690,디알젬,5030,3,0,22,143,26,169,-26,+0.01
KOSDAQ,302430,이노메트리,5790,3,0,0,4,1,11,-7,+0.00
KOSDAQ,036670,삼양케이씨아이,5280,3,0,0,1,1,9,-8,+0.00
KOSDAQ,039020,이건홀딩스,2510,3,0,34,121,34,124,-3,+0.01
KOSDAQ,246960,SCL사이언스,1660,3,0,0,2,0,2,0,+0.00
KOSDAQ,046940,우원개발,3120,3,0,17,42,4,10,32,+0.00
KOSDAQ,025550,한국선재,2210,3,0,38,115,33,102,13,+0.01
KOSDAQ,457370,한켐,6990,3,0,3,33,9,83,-50,+0.00
KOSDAQ,054300,팬스타엔터프라이즈,973,3,0,3,1,3,1,0,+0.00
KOSDAQ,100030,인지소프트,17070,3,0,1,14,1,18,-4,+0.00
KOSDAQ,053620,태양,6510,3,0,0,0,0,0,0,+0.00
KOSDAQ,088910,동우팜투테이블,2165,3,0,1,2,1,2,0,+0.00
KOSDAQ,057540,옴니시스템,938,3,0,20,14,13,9,5,+0.00
KOSDAQ,100590,머큐리,3250,3,0,37,143,14,55,88,+0.01
KOSDAQ,340930,성원에너텍,806,3,0,30,47,8,13,34,+0.00
KOSDAQ,318160,셀바이오휴먼텍,5940,3,0,8,26,1,2,24,+0.00
KOSDAQ,448710,코츠테크놀로지,10490,3,0,13,238,7,132,106,+0.01
KOSDAQ,045340,토탈소프트,6470,3,0,64,314,86,440,-126,+0.03
KOSDAQ,067920,이글루,5030,3,0,1,4,0,2,2,+0.00
KOSDAQ,137080,나래나노텍,5160,3,0,4,11,1,3,8,+0.00
KOSDAQ,036090,위지트,1298,3,0,292,221,150,114,107,+0.01
KOSDAQ,027050,코리아나,1380,3,0,217,536,123,303,233,+0.03
KOSDAQ,053050,지에스이,1840,3,0,196,719,90,331,388,+0.04
KOSDAQ,064800,포니링크,2155,3,0,350,520,505,748,-228,+0.04
KOSDAQ,039610,화성밸브,5290,3,0,748,9434,695,8854,580,+0.63
KOSDAQ,007370,진양제약,3895,3,0,31,181,7,41,140,+0.01
KOSDAQ,046210,HLB파나진,1207,3,0,40,120,18,53,67,+0.01
KOSDAQ,187420,HLB제넥스,1682,3,0,25,98,47,187,-89,+0.01
